source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
98196,0,VaruNummer,Sumatriptan ratiopharm; Sumatriptan; 50 mg; TABLET,1140643,RxNorm,1970-01-01,2099-12-31,
98199,0,VaruNummer,"Synalar®; 0,025 %; GEL1",0,None,1970-01-01,2099-12-31,
98205,0,VaruNummer,Sumatriptan ratiopharm; Sumatriptan; 100 mg; TABLET,1140643,RxNorm,1970-01-01,2099-12-31,
98208,0,VaruNummer,"Zoely; Nomegestrolacetat + estradiol; 2,5 mg/1,5 mg; FICOTA",19015533,RxNorm,1970-01-01,2099-12-31,
98211,0,VaruNummer,"Synalar®; 0,025 %; CREAM",0,None,1970-01-01,2099-12-31,
98222,0,VaruNummer,"Synalar®; 0,025 %; OINTME",0,None,1970-01-01,2099-12-31,
98228,0,VaruNummer,Infanrix®; SUSINJ,0,None,1970-01-01,2099-12-31,
98233,0,VaruNummer,"Synalar®; 0,025 %; CREAM",0,None,1970-01-01,2099-12-31,
98245,0,VaruNummer,"Synalar®; 0,025 %; OINTME",0,None,1970-01-01,2099-12-31,
98267,0,VaruNummer,Microcid®; 1 %; CREAM,1776430,RxNorm,1970-01-01,2099-12-31,
98277,0,VaruNummer,Hyoresp; SUSINJ,0,None,1970-01-01,2099-12-31,
98290,0,VaruNummer,Hibitane®; 1 %; VAGCRE,1790812,RxNorm,1970-01-01,2099-12-31,
98292,0,VaruNummer,Amiped; SOLINF,19124969,RxNorm,1970-01-01,2099-12-31,
98312,0,VaruNummer,Esomeprazol Bluefish; Esomeprazol; 20 mg; GARETA,904453,RxNorm,1970-01-01,2099-12-31,
98341,0,VaruNummer,Bicalutamide ratiopharm; Bikalutamid; 50 mg; FICOTA,1344381,RxNorm,1970-01-01,2099-12-31,
98350,0,VaruNummer,Gaviscon®; ORASUS,19030059,RxNorm,1970-01-01,2099-12-31,
98351,0,VaruNummer,Bicalutamide ratiopharm; Bikalutamid; 50 mg; FICOTA,1344381,RxNorm,1970-01-01,2099-12-31,
98360,0,VaruNummer,Bicalutamide ratiopharm; Bikalutamid; 150 mg; FICOTA,1344381,RxNorm,1970-01-01,2099-12-31,
98368,0,VaruNummer,Hyoresp; SUSINJ,0,None,1970-01-01,2099-12-31,
98369,0,VaruNummer,Bicalutamide ratiopharm; Bikalutamid; 150 mg; FICOTA,1344381,RxNorm,1970-01-01,2099-12-31,
98378,0,VaruNummer,Lamotrigin ratiopharm; Lamotrigin; 25 mg; DISTAB,705103,RxNorm,1970-01-01,2099-12-31,
98387,0,VaruNummer,Lamotrigin ratiopharm; Lamotrigin; 50 mg; DISTAB,705103,RxNorm,1970-01-01,2099-12-31,
98396,0,VaruNummer,Lamotrigin ratiopharm; Lamotrigin; 100 mg; DISTAB,705103,RxNorm,1970-01-01,2099-12-31,
98414,0,VaruNummer,Lamotrigin ratiopharm; Lamotrigin; 200 mg; DISTAB,705103,RxNorm,1970-01-01,2099-12-31,
98431,0,VaruNummer,Vidaza; Azacitidin; 25 mg/ml; POSUIJ,1314865,RxNorm,1970-01-01,2099-12-31,
98467,0,VaruNummer,Gaviscon®; CHETAB,40092331,RxNorm,1970-01-01,2099-12-31,
98469,0,VaruNummer,Ondansetron Bluefish; Ondansetron; 4 mg; FICOTA,1000560,RxNorm,1970-01-01,2099-12-31,
98486,0,VaruNummer,Pergoveris; 150 IE/75 IE; PSSOIJ,0,None,1970-01-01,2099-12-31,
98495,0,VaruNummer,Pergoveris; 150 IE/75 IE; PSSOIJ,0,None,1970-01-01,2099-12-31,
98504,0,VaruNummer,Pergoveris; 150 IE/75 IE; PSSOIJ,0,None,1970-01-01,2099-12-31,
98527,0,VaruNummer,Lansoprazol Arrow; Lansoprazol; 30 mg; GARECH,929889,RxNorm,1970-01-01,2099-12-31,
98535,0,VaruNummer,"Mydriasert; 0,28 mg/5,4 mg; OPHINS",0,None,1970-01-01,2099-12-31,
98538,0,VaruNummer,Atorvastatin Sandoz; Atorvastatin; 10 mg; FICOTA,1545997,RxNorm,1970-01-01,2099-12-31,
98540,0,VaruNummer,Arimidex; Anastrozol; 1 mg; FICOTA,1348265,RxNorm,1970-01-01,2099-12-31,
98549,0,VaruNummer,Strepsils® Jordgubb; Diklorbensylalkohol + amylmetakresol; LOZENG,19054875,RxNorm,1970-01-01,2099-12-31,
98550,0,VaruNummer,Atorvastatin Sandoz; Atorvastatin; 10 mg; FICOTA,1545997,RxNorm,1970-01-01,2099-12-31,
98558,0,VaruNummer,Cronyxin® vet.; 50 mg/ml; SOLINJ,0,None,1970-01-01,2099-12-31,
98561,0,VaruNummer,Atorvastatin Sandoz; Atorvastatin; 20 mg; FICOTA,19123592,RxNorm,1970-01-01,2099-12-31,
98562,0,VaruNummer,"Suscard®; 2,5 mg; BUCTAB",1362276,RxNorm,1970-01-01,2099-12-31,
98568,0,VaruNummer,Entocort; Budesonid; 3 mg; PRRECH,939259,RxNorm,1970-01-01,2099-12-31,
98574,0,VaruNummer,Gaviscon®; CHETAB,40092331,RxNorm,1970-01-01,2099-12-31,
98578,0,VaruNummer,Levodopa/Carbidopa/Entacapone Orion; Levodopa + karbidopa + entakapon; 200 mg/50 mg/200 mg; FICOTA,789578,RxNorm,1970-01-01,2099-12-31,
98582,0,VaruNummer,Betoptic; Betaxolol; 5 mg/ml; EYDRSO,1322081,RxNorm,1970-01-01,2099-12-31,
98583,0,VaruNummer,Atorvastatin Sandoz; Atorvastatin; 40 mg; FICOTA,1545996,RxNorm,1970-01-01,2099-12-31,
98588,0,VaruNummer,Montegen; Montelukast; 5 mg; CHETAB,1154161,RxNorm,1970-01-01,2099-12-31,
98608,0,VaruNummer,Cronyxin® vet.; 50 mg/ml; SOLINJ,0,None,1970-01-01,2099-12-31,
98628,0,VaruNummer,Atorvastatin Sandoz; Atorvastatin; 80 mg; FICOTA,1545959,RxNorm,1970-01-01,2099-12-31,
98660,0,VaruNummer,Oxycodone Depot 1A Farma; Oxikodon; 40 mg; PRRETA,1124957,RxNorm,1970-01-01,2099-12-31,
98661,0,VaruNummer,Imatinib Actavis; Imatinib; 400 mg; FICOTA,1304107,RxNorm,1970-01-01,2099-12-31,
98685,0,VaruNummer,Levitra; Vardenafil; 10 mg; ORDITA,1311276,RxNorm,1970-01-01,2099-12-31,
98708,0,VaruNummer,"Losartan/Hydroklortiazid Actavis; Losartan + hydroklortiazid; 50 mg/12,5 mg; FICOTA",1367500,RxNorm,1970-01-01,2099-12-31,
98719,0,VaruNummer,"Losartan/Hydroklortiazid Actavis; Losartan + hydroklortiazid; 50 mg/12,5 mg; FICOTA",1367500,RxNorm,1970-01-01,2099-12-31,
98722,0,VaruNummer,"Gardasil; Papillomvirus (humant, typ 6, 11, 16, 18); SUINPS",42899116,RxNorm,1970-01-01,2099-12-31,
98730,0,VaruNummer,"Losartan/Hydroklortiazid Actavis; Losartan + hydroklortiazid; 50 mg/12,5 mg; FICOTA",1367500,RxNorm,1970-01-01,2099-12-31,
98732,0,VaruNummer,"Gardasil; Papillomvirus (humant, typ 6, 11, 16, 18); SUINPS",42899116,RxNorm,1970-01-01,2099-12-31,
98737,0,VaruNummer,Subcuvia; 160 mg/ml; SOLINJ,0,None,1970-01-01,2099-12-31,
98742,0,VaruNummer,Losartan/Hydroklortiazid Actavis; Losartan + hydroklortiazid; 100 mg/25 mg; FICOTA,1367500,RxNorm,1970-01-01,2099-12-31,
98753,0,VaruNummer,Losartan/Hydroklortiazid Actavis; Losartan + hydroklortiazid; 100 mg/25 mg; FICOTA,1367500,RxNorm,1970-01-01,2099-12-31,
98784,0,VaruNummer,Amlodipin Accord; Amlodipin; 10 mg; TABLET,19073093,RxNorm,1970-01-01,2099-12-31,
98787,0,VaruNummer,"Anapen; Adrenalin; 0,3 mg/dos; SOIJPS",1343916,RxNorm,1970-01-01,2099-12-31,
98789,0,VaruNummer,Eplerenon Actavis; Eplerenon; 25 mg; FICOTA,1309799,RxNorm,1970-01-01,2099-12-31,
98799,0,VaruNummer,Brufen Retard; Ibuprofen; 800 mg; PRRETA,19062730,RxNorm,1970-01-01,2099-12-31,
98804,0,VaruNummer,Cholestagel; 625 mg; FICOTA,40167020,RxNorm,1970-01-01,2099-12-31,
98810,0,VaruNummer,Dipentum; Olsalazin; 500 mg; TABLET,916282,RxNorm,1970-01-01,2099-12-31,
98821,0,VaruNummer,Campto; Irinotekan; 20 mg/ml; COSINF,1367268,RxNorm,1970-01-01,2099-12-31,
98856,0,VaruNummer,Copegus; Ribavirin; 200 mg; FICOTA,1762711,RxNorm,1970-01-01,2099-12-31,
98857,0,VaruNummer,Amoxival vet; 400 mg; TABLET,0,None,1970-01-01,2099-12-31,
98865,0,VaruNummer,Pregabalin Ranbaxy; 150 mg; CAPHAR,734354,RxNorm,1970-01-01,2099-12-31,
98868,0,VaruNummer,Fortzaar Comp Forte; Losartan + hydroklortiazid; 100 mg/25 mg; FICOTA,1367500,RxNorm,1970-01-01,2099-12-31,
98890,0,VaruNummer,Desmomelt; Desmopressin; 120 mikrogram; ORALYO,1517070,RxNorm,1970-01-01,2099-12-31,
98901,0,VaruNummer,Desmomelt; Desmopressin; 120 mikrogram; ORALYO,1517070,RxNorm,1970-01-01,2099-12-31,
98912,0,VaruNummer,Geratam; Piracetam; 1200 mg; FICOTA,19046654,RxNorm,1970-01-01,2099-12-31,
98945,0,VaruNummer,Seroquel Depot; Kvetiapin; 400 mg; PRRETA,766814,RxNorm,1970-01-01,2099-12-31,
98947,0,VaruNummer,Bicalutamide Bluefish; Bikalutamid; 50 mg; FICOTA,1344381,RxNorm,1970-01-01,2099-12-31,
98956,0,VaruNummer,Seroquel Depot; Kvetiapin; 400 mg; PRRETA,766814,RxNorm,1970-01-01,2099-12-31,
98967,0,VaruNummer,Venofer; Järnsackaros; 20 mg/ml; SIJCIJ,0,None,1970-01-01,2099-12-31,
98968,0,VaruNummer,Trileptal; Oxkarbazepin; 60 mg/ml; ORASUS,718122,RxNorm,1970-01-01,2099-12-31,
98985,0,VaruNummer,IntronA (flerdospenna); Interferon alfa-2b; 18 milj IE; SOLINJ,1380068,RxNorm,1970-01-01,2099-12-31,
98996,0,VaruNummer,Tasmar®; 200 mg; FICOTA,715727,RxNorm,1970-01-01,2099-12-31,
99044,0,VaruNummer,Estraderm® Matrix; 25 mikrog/24 timmar; TRAPAT,1548195,RxNorm,1970-01-01,2099-12-31,
99051,0,VaruNummer,Recofol; 10 mg/ml; EMINIF,753626,RxNorm,1970-01-01,2099-12-31,
99064,0,VaruNummer,Strepsils Ingefära; Diklorbensylalkohol + amylmetakresol; LOZENG,19054875,RxNorm,1970-01-01,2099-12-31,
99065,0,VaruNummer,Copegus; Ribavirin; 400 mg; FICOTA,1762711,RxNorm,1970-01-01,2099-12-31,
99069,0,VaruNummer,Recofol; 10 mg/ml; EMINIF,753626,RxNorm,1970-01-01,2099-12-31,
99092,0,VaruNummer,Venofer®; Järnsackaros; 20 mg/ml; SIJCIJ,0,None,1970-01-01,2099-12-31,
99107,0,VaruNummer,Maxalt; Rizatriptan; 5 mg; TABLET,1154077,RxNorm,1970-01-01,2099-12-31,
99137,0,VaruNummer,Janumet®; Sitagliptin + metformin; 50 mg/1000 mg; FICOTA,1580747,RxNorm,1970-01-01,2099-12-31,
99157,0,VaruNummer,Procren Depot; Leuprorelin; 30 mg; PSSUIP,1351541,RxNorm,1970-01-01,2099-12-31,
99184,0,VaruNummer,Nicotinell Fruit; 2 mg; MECHGU,718583,RxNorm,1970-01-01,2099-12-31,
99192,0,VaruNummer,Nicotinell Fruit; 4 mg; MECHGU,718583,RxNorm,1970-01-01,2099-12-31,
99193,0,VaruNummer,Opatanol; Olopatadin; 1 mg/ml; EYDRSO,915855,RxNorm,1970-01-01,2099-12-31,
99212,0,VaruNummer,Metotab; Metotrexat; 10 mg; TABLET,1305058,RxNorm,1970-01-01,2099-12-31,
99215,0,VaruNummer,Faslodex®; Fulvestrant; 250 mg; SOIJPS,1304044,RxNorm,1970-01-01,2099-12-31,
99218,0,VaruNummer,Acinil®; Cimetidin; 800 mg; TABLET,997276,RxNorm,1970-01-01,2099-12-31,
99221,0,VaruNummer,Metotab; Metotrexat; 10 mg; TABLET,1305058,RxNorm,1970-01-01,2099-12-31,
99226,0,VaruNummer,Acinil®; Cimetidin; 800 mg; TABLET,997276,RxNorm,1970-01-01,2099-12-31,
99227,0,VaruNummer,Abilify; Aripiprazol; 5 mg; TABLET,757688,RxNorm,1970-01-01,2099-12-31,
99230,0,VaruNummer,"Metotab; Metotrexat; 2,5 mg; TABLET",1305058,RxNorm,1970-01-01,2099-12-31,
99234,0,VaruNummer,Acinil®; Cimetidin; 800 mg; TABLET,19018876,RxNorm,1970-01-01,2099-12-31,
99239,0,VaruNummer,"Metotab; Metotrexat; 2,5 mg; TABLET",1305058,RxNorm,1970-01-01,2099-12-31,
99248,0,VaruNummer,"Metotab; 7,5 mg; TABLET",1305058,RxNorm,1970-01-01,2099-12-31,
99249,0,VaruNummer,Terbinafin Orifarm; Terbinafin; 250 mg; TABLET,1741309,RxNorm,1970-01-01,2099-12-31,
99257,0,VaruNummer,"Metotab; 7,5 mg; TABLET",1305058,RxNorm,1970-01-01,2099-12-31,
99260,0,VaruNummer,Terbinafin Orifarm; Terbinafin; 250 mg; TABLET,1741309,RxNorm,1970-01-01,2099-12-31,
99266,0,VaruNummer,Finasterid Actavis; Finasterid; 5 mg; FICOTA,996416,RxNorm,1970-01-01,2099-12-31,
99271,0,VaruNummer,Terbinafin Orifarm; Terbinafin; 250 mg; TABLET,1741309,RxNorm,1970-01-01,2099-12-31,
99276,0,VaruNummer,Finasterid Actavis; Finasterid; 5 mg; FICOTA,996416,RxNorm,1970-01-01,2099-12-31,
99282,0,VaruNummer,Ariclaim; Duloxetin; 30 mg; GARECH,715259,RxNorm,1970-01-01,2099-12-31,
99285,0,VaruNummer,Axiago; Esomeprazol; 20 mg; GARETA,904453,RxNorm,1970-01-01,2099-12-31,
99290,0,VaruNummer,Leuprorelin Cross Pharma; Leuprorelin; 5 mg; IMPLAN,1351541,RxNorm,1970-01-01,2099-12-31,
99293,0,VaruNummer,Ariclaim; Duloxetin; 60 mg; GARECH,715259,RxNorm,1970-01-01,2099-12-31,
99294,0,VaruNummer,Axiago; Esomeprazol; 20 mg; GARETA,904453,RxNorm,1970-01-01,2099-12-31,
99303,0,VaruNummer,Axiago; Esomeprazol; 20 mg; GARETA,904453,RxNorm,1970-01-01,2099-12-31,
99304,0,VaruNummer,Ariclaim; Duloxetin; 60 mg; GARECH,715259,RxNorm,1970-01-01,2099-12-31,
99312,0,VaruNummer,Axiago; Esomeprazol; 20 mg; GARETA,904453,RxNorm,1970-01-01,2099-12-31,
99321,0,VaruNummer,"Flumazenil B. Braun; Flumazenil; 0,1 mg/ml; SOLINJ",19055153,RxNorm,1970-01-01,2099-12-31,
99330,0,VaruNummer,Kefavet® vet.; 500 mg; FICOTA,0,None,1970-01-01,2099-12-31,
99341,0,VaruNummer,"Rapifen®; Alfentanil; 0,5 mg/ml; SOLINJ",19059528,RxNorm,1970-01-01,2099-12-31,
99353,0,VaruNummer,Glucos Baxter 25 mg/ml buffrad; Glukos; SOLINF,1560524,RxNorm,1970-01-01,2099-12-31,
99358,0,VaruNummer,"Rapifen®; Alfentanil; 0,5 mg/ml; SOLINJ",19059528,RxNorm,1970-01-01,2099-12-31,
99415,0,VaruNummer,"Retacrit; Epoetin zeta; 6000 IE/0,6 ml; SOIJPS",21014076,RxNorm Extension,1970-01-01,2099-12-31,
99427,0,VaruNummer,Betmiga; Mirabegron; 25 mg; PRRETA,42873636,RxNorm,1970-01-01,2099-12-31,
99430,0,VaruNummer,Risperidon Mylan; Risperidon; 2 mg; FICOTA,735979,RxNorm,1970-01-01,2099-12-31,
99452,0,VaruNummer,"Amekrin; 75 mg/1,5 ml; CSOCIF",19017810,RxNorm,1970-01-01,2099-12-31,
99474,0,VaruNummer,Evra®; Norelgestromin och etinylestradiol; TRAPAT,0,None,1970-01-01,2099-12-31,
99484,0,VaruNummer,Targocid; 400 mg; POSOII,19078399,RxNorm,1970-01-01,2099-12-31,
99539,0,VaruNummer,"Risperidon Mylan; Risperidon; 0,25 mg; FICOTA",735979,RxNorm,1970-01-01,2099-12-31,
99548,0,VaruNummer,"Risperidon Mylan; Risperidon; 0,5 mg; FICOTA",735979,RxNorm,1970-01-01,2099-12-31,
99557,0,VaruNummer,Risperidon Mylan; Risperidon; 2 mg; FICOTA,735979,RxNorm,1970-01-01,2099-12-31,
99561,0,VaruNummer,Xeplion; Paliperidon; 75 mg; PRSUIJ,703244,RxNorm,1970-01-01,2099-12-31,
99566,0,VaruNummer,Risperidon Mylan; Risperidon; 3 mg; FICOTA,735979,RxNorm,1970-01-01,2099-12-31,
99573,0,VaruNummer,Vesicare; Solifenacin; 10 mg; FICOTA,916005,RxNorm,1970-01-01,2099-12-31,
99575,0,VaruNummer,Risperidon Mylan; Risperidon; 4 mg; FICOTA,735979,RxNorm,1970-01-01,2099-12-31,
99598,0,VaruNummer,Nicotinell Mint; 2 mg; MECHGU,718583,RxNorm,1970-01-01,2099-12-31,
99605,0,VaruNummer,Revlimid; Lenalidomid; 15 mg; CAPHAR,19026972,RxNorm,1970-01-01,2099-12-31,
99614,0,VaruNummer,"Bricanyl®; 0,3 mg/ml; ORASOL",1236744,RxNorm,1970-01-01,2099-12-31,
99617,0,VaruNummer,Jext; Adrenalin; 150 mikrogram; SOINPP,1343916,RxNorm,1970-01-01,2099-12-31,
99621,0,VaruNummer,Dalacin; Klindamycin; 300 mg; CAPHAR,997881,RxNorm,1970-01-01,2099-12-31,
99632,0,VaruNummer,"Zoladex; Goserelin; 10,8 mg; IMPPFS",1366310,RxNorm,1970-01-01,2099-12-31,
99643,0,VaruNummer,Pletal; Cilostazol; 100 mg; TABLET,1350310,RxNorm,1970-01-01,2099-12-31,
99654,0,VaruNummer,Abilify; Aripiprazol; 30 mg; TABLET,757688,RxNorm,1970-01-01,2099-12-31,
99665,0,VaruNummer,Mirtazapin STADA; Mirtazapin; 15 mg; ORDITA,725131,RxNorm,1970-01-01,2099-12-31,
99674,0,VaruNummer,Mirtazapin STADA; Mirtazapin; 30 mg; ORDITA,725131,RxNorm,1970-01-01,2099-12-31,
99683,0,VaruNummer,Mirtazapin STADA; Mirtazapin; 30 mg; ORDITA,725131,RxNorm,1970-01-01,2099-12-31,
99688,0,VaruNummer,"Pramipexol Sandoz; Pramipexol; 0,35 mg; TABLET",720810,RxNorm,1970-01-01,2099-12-31,
99692,0,VaruNummer,Mirtazapin STADA; Mirtazapin; 45 mg; ORDITA,725131,RxNorm,1970-01-01,2099-12-31,
99699,0,VaruNummer,"Pramipexol Sandoz; Pramipexol; 0,18 mg; TABLET",720810,RxNorm,1970-01-01,2099-12-31,
99701,0,VaruNummer,Mirtazapin STADA; Mirtazapin; 45 mg; ORDITA,725131,RxNorm,1970-01-01,2099-12-31,
99710,0,VaruNummer,Finasteride Ranbaxy; Finasterid; 5 mg; FICOTA,996416,RxNorm,1970-01-01,2099-12-31,
99719,0,VaruNummer,Finasteride Ranbaxy; Finasterid; 5 mg; FICOTA,996416,RxNorm,1970-01-01,2099-12-31,
99728,0,VaruNummer,Duac®; 50 mg/g + 10 mg/g; GEL1,0,None,1970-01-01,2099-12-31,
99733,0,VaruNummer,"Gonapeptyl; 0,1 mg/ml; SOLINJ",1343039,RxNorm,1970-01-01,2099-12-31,
99744,0,VaruNummer,"Gonapeptyl; 0,1 mg/ml; SOLINJ",1343039,RxNorm,1970-01-01,2099-12-31,
99754,0,VaruNummer,"Bricanyl®; 0,3 mg/ml; ORASOL",1236744,RxNorm,1970-01-01,2099-12-31,
99756,0,VaruNummer,Nicorette Mint; 2 mg; COMLOZ,718583,RxNorm,1970-01-01,2099-12-31,
99767,0,VaruNummer,Nicorette Mint; 2 mg; COMLOZ,718583,RxNorm,1970-01-01,2099-12-31,
99775,0,VaruNummer,Somatuline Autogel; Lanreotid; 120 mg; SOIJPS,1503501,RxNorm,1970-01-01,2099-12-31,
99778,0,VaruNummer,Teveten®; Eprosartan; 600 mg; FICOTA,19076924,RxNorm,1970-01-01,2099-12-31,
99789,0,VaruNummer,Teveten®; Eprosartan; 600 mg; FICOTA,19076924,RxNorm,1970-01-01,2099-12-31,
99801,0,VaruNummer,"Teveten® Comp; 600 mg/12,5 mg; FICOTA",0,None,1970-01-01,2099-12-31,
99813,0,VaruNummer,"Teveten® Comp; 600 mg/12,5 mg; FICOTA",0,None,1970-01-01,2099-12-31,
99817,0,VaruNummer,Olanzapin Orifarm; Olanzapin; 10 mg; ORDITA,785788,RxNorm,1970-01-01,2099-12-31,
99838,0,VaruNummer,Colisorb® vet.; SUSINJ,0,None,1970-01-01,2099-12-31,
99843,0,VaruNummer,Ebixa®; Memantin; 20 mg; FICOTA,701322,RxNorm,1970-01-01,2099-12-31,
99853,0,VaruNummer,Porcovac® Plus vet.; SUSINJ,0,None,1970-01-01,2099-12-31,
99861,0,VaruNummer,"Saizen®; 3,33 mg; PSSOIJ",1584910,RxNorm,1970-01-01,2099-12-31,
99863,0,VaruNummer,"SUTENT®; Sunitinib; 12,5 mg; CAPHAR",1336539,RxNorm,1970-01-01,2099-12-31,
99872,0,VaruNummer,SUTENT®; Sunitinib; 25 mg; CAPHAR,1336539,RxNorm,1970-01-01,2099-12-31,
99881,0,VaruNummer,SUTENT; Sunitinib; 50 mg; CAPHAR,1336539,RxNorm,1970-01-01,2099-12-31,
99908,0,VaruNummer,Betaferon®; Interferon beta-1b; 250 mikrogram/ml; PSSOIJ,713196,RxNorm,1970-01-01,2099-12-31,
99913,0,VaruNummer,Sumatriptan EQL Pharma; Sumatriptan; 50 mg; TABLET,1140643,RxNorm,1970-01-01,2099-12-31,
99917,0,VaruNummer,Enbrel®; Etanercept; 25 mg; SOIJPS,1151789,RxNorm,1970-01-01,2099-12-31,
99924,0,VaruNummer,Sumatriptan EQL Pharma; Sumatriptan; 50 mg; TABLET,1140643,RxNorm,1970-01-01,2099-12-31,
99926,0,VaruNummer,Enbrel®; Etanercept; 50 mg; SOIJPS,1151789,RxNorm,1970-01-01,2099-12-31,
99935,0,VaruNummer,Enbrel®; Etanercept; 25 mg/ml; PSSOIJ,1151789,RxNorm,1970-01-01,2099-12-31,
99936,0,VaruNummer,Sumatriptan EQL Pharma; Sumatriptan; 50 mg; TABLET,1140643,RxNorm,1970-01-01,2099-12-31,
99947,0,VaruNummer,Sumatriptan EQL Pharma; Sumatriptan; 50 mg; TABLET,1140643,RxNorm,1970-01-01,2099-12-31,
99953,0,VaruNummer,Forzaar Comp Forte; Losartan + hydroklortiazid; 100 mg/25 mg; FICOTA,1367500,RxNorm,1970-01-01,2099-12-31,
99955,0,VaruNummer,Diamox; Acetazolamid; 500 mg; POSOIJ,929435,RxNorm,1970-01-01,2099-12-31,
99958,0,VaruNummer,Sumatriptan EQL Pharma; Sumatriptan; 100 mg; TABLET,1140643,RxNorm,1970-01-01,2099-12-31,
99962,0,VaruNummer,Fosavance®; Alendronat + kolecalciferol; 70 mg/2800 IE; TABLET,1557272,RxNorm,1970-01-01,2099-12-31,
99969,0,VaruNummer,Sumatriptan EQL Pharma; Sumatriptan; 100 mg; TABLET,1140643,RxNorm,1970-01-01,2099-12-31,
99971,0,VaruNummer,"Grazax; Allergen, timotejpollen; 75 000 SQ-T; ORALYO",40161488,RxNorm,1970-01-01,2099-12-31,
99977,0,VaruNummer,Muse; Alprostadil; 1000 mikrogram; URESTI,1381504,RxNorm,1970-01-01,2099-12-31,
99980,0,VaruNummer,"Grazax; Allergen, timotejpollen; 75 000 SQ-T; ORALYO",40161488,RxNorm,1970-01-01,2099-12-31,
99981,0,VaruNummer,Sumatriptan EQL Pharma; Sumatriptan; 100 mg; TABLET,1140643,RxNorm,1970-01-01,2099-12-31,
99989,0,VaruNummer,Losazid Comp Forte; Losartan + hydroklortiazid; 100 mg/25 mg; FICOTA,1367500,RxNorm,1970-01-01,2099-12-31,
99990,0,VaruNummer,Recikalc-D forte; Kalciumkarbonat + kolekalciferol; 500 mg/800 IE; FICOTA,19035704,RxNorm,1970-01-01,2099-12-31,
99992,0,VaruNummer,Sumatriptan EQL Pharma; Sumatriptan; 100 mg; TABLET,1140643,RxNorm,1970-01-01,2099-12-31,
99998,0,VaruNummer,"Losazid Comp; Losartan + hydroklortiazid; 50 mg/12,5 mg; FICOTA",1367500,RxNorm,1970-01-01,2099-12-31,
100007,0,VaruNummer,Plavix; Klopidogrel; 75 mg; FICOTA,1322184,RxNorm,1970-01-01,2099-12-31,
100008,0,VaruNummer,Ultravist®; 300 mg I/ml; SOIJIF,19003206,RxNorm,1970-01-01,2099-12-31,
100016,0,VaruNummer,Ultravist®; 300 mg I/ml; SOIJIF,19003206,RxNorm,1970-01-01,2099-12-31,
100017,0,VaruNummer,"Suboxone; Buprenorfin + Naloxon; 2 mg/0,5 mg; SULITA",1133201,RxNorm,1970-01-01,2099-12-31,
100024,0,VaruNummer,Ultravist®; 370 mg I/ml; SOIJIF,19003206,RxNorm,1970-01-01,2099-12-31,
100026,0,VaruNummer,"Suboxone; Buprenorfin + Naloxon; 2 mg/0,5 mg; SULITA",1133201,RxNorm,1970-01-01,2099-12-31,
100027,0,VaruNummer,Bisoprolol Orifarm; Bisoprolol; 5 mg; TABLET,1338005,RxNorm,1970-01-01,2099-12-31,
100032,0,VaruNummer,Ultravist®; 370 mg I/ml; SOIJIF,19003206,RxNorm,1970-01-01,2099-12-31,
100036,0,VaruNummer,Suboxone; Buprenorfin + Naloxon; 8 mg/2 mg; SULITA,1133201,RxNorm,1970-01-01,2099-12-31,
100038,0,VaruNummer,Bisoprolol Orifarm; Bisoprolol; 5 mg; TABLET,1338005,RxNorm,1970-01-01,2099-12-31,
100045,0,VaruNummer,Suboxone; Buprenorfin + Naloxon; 8 mg/2 mg; SULITA,1133201,RxNorm,1970-01-01,2099-12-31,
100048,0,VaruNummer,Fostimon Set; Urofollitropin; 150 IE; PSSOIJ,1515417,RxNorm,1970-01-01,2099-12-31,
100049,0,VaruNummer,Bisoprolol Orifarm; Bisoprolol; 10 mg; TABLET,1338005,RxNorm,1970-01-01,2099-12-31,
100056,0,VaruNummer,Lamotrigin Ebb; Lamotrigin; 50 mg; DISTAB,705103,RxNorm,1970-01-01,2099-12-31,
100060,0,VaruNummer,Detrusitol SR; Tolterodin; 4 mg; PRRECH,913782,RxNorm,1970-01-01,2099-12-31,
100071,0,VaruNummer,Detrusitol SR; Tolterodin; 4 mg; PRRECH,913782,RxNorm,1970-01-01,2099-12-31,
100083,0,VaruNummer,Detrusitol SR; Tolterodin; 4 mg; PRRECH,913782,RxNorm,1970-01-01,2099-12-31,
100085,0,VaruNummer,Lamotrigin Actavis; Lamotrigin; 200 mg; TABLET,705103,RxNorm,1970-01-01,2099-12-31,
100124,0,VaruNummer,Donepezil Actavis; Donepezil; 5 mg; ORDITA,715997,RxNorm,1970-01-01,2099-12-31,
100143,0,VaruNummer,Diovan Comp; Valsartan + hydroklortiazid; 160 mg/25 mg; FICOTA,1308842,RxNorm,1970-01-01,2099-12-31,
100156,0,VaruNummer,Nicotinell Mint; 4 mg; MECHGU,718583,RxNorm,1970-01-01,2099-12-31,
100179,0,VaruNummer,Metadon Nordic Drugs; 160 mg; ORASOL,1103640,RxNorm,1970-01-01,2099-12-31,
100182,0,VaruNummer,Lamictal; Lamotrigin; 25 mg; DICHTA,705103,RxNorm,1970-01-01,2099-12-31,
100191,0,VaruNummer,Lamictal; Lamotrigin; 50 mg; DICHTA,705103,RxNorm,1970-01-01,2099-12-31,
